id,title,release_date,vote_average,vote_count,popularity,original_language,genre_ids,budget,revenue,runtime,production_companies,overview
355651,The Student,2015-09-27,4.2,6,57.753,nl,"[{'id': 18, 'name': 'Drama'}]",0,0,50,['BIND'],"Lana, a teacher in high school, does not know what to do about Benny, a new student, who is an aggressive yet coldblooded alfa male. Benny intimidates her and she tries to escape his dark magnetism."
322,Mystic River,2003-03-03,7.741,6406,69.911,en,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",25000000,156800000,138,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'NPV Entertainment', 'Malpaso Productions']",The lives of three men who were childhood friends are shattered when one of them suffers a family tragedy.
12429,Ponyo,2008-07-19,7.743,4110,57.669,ja,"[{'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",34000000,202404009,100,"['Studio Ghibli', 'TOHO', 'Nippon Television Network Corporation', 'dentsu', 'Hakuhodo DY Media Partners', 'The Walt Disney Company (Japan)', 'Mitsubishi']","When Sosuke, a young boy who lives on a clifftop overlooking the sea, rescues a stranded goldfish named Ponyo, he discovers more than he bargained for. Ponyo is a curious, energetic young creature who yearns to be human, but even as she causes chaos around the house, her father, a powerful sorcerer, schemes to return Ponyo to the sea."
2758,Addams Family Values,1993-11-19,6.98,2844,57.617,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",47000000,48919043,94,"['Scott Rudin Productions', 'Paramount']","Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands."
650,Boyz n the Hood,1991-07-12,7.615,1904,57.595,en,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6500000,57504069,112,['Columbia Pictures'],Boyz n the Hood is the popular and successful film and social criticism from John Singleton about the conditions in South Central Los Angeles where teenagers are involved in gun fights and drug dealing on a daily basis.
1788,Footloose,1984-02-17,6.668,1955,57.452,en,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",8200000,80035402,107,"['Paramount', 'IndieProd Company Productions']","When teenager Ren and his family move from big-city Chicago to a small town in the West, he's in for a real case of culture shock after discovering he's living in a place where music and dancing are illegal."
610150,Dragon Ball Super: Super Hero,2022-06-11,7.911,2745,50.849,ja,"[{'id': 16, 'name': 'Animation'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",0,86600000,99,"['Toei Animation', 'Shueisha', 'Fuji Television Network', 'Bandai Namco Entertainment', 'Bird Studios', 'Toei Company']","The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family."
339692,Shot Caller,2017-07-13,6.948,1941,50.622,en,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",0,0,121,"['DirecTV', 'Bold Films', 'Participant', 'Relativity Media']",A newly-released prison gangster is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.
9479,The Nightmare Before Christmas,1993-10-09,7.837,9113,59.116,en,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",24000000,75634409,76,"['Touchstone Pictures', 'Skellington Productions']","Tired of scaring humans every October 31 with the same old bag of tricks, Jack Skellington, the spindly king of Halloween Town, kidnaps Santa Claus and plans to deliver shrunken heads and other ghoulish gifts to children on Christmas morning. But as Christmas approaches, Jack's rag-doll girlfriend, Sally, tries to foil his misguided plans."
9837,The Prince of Egypt,1998-12-16,7.281,3827,44.862,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",70000000,218600000,99,"['DreamWorks Animation', 'DreamWorks Pictures']","The strong bond between two brothers is challenged when their chosen responsibilities sets them at odds, with extraordinary consequences."
49018,Insidious,2011-03-31,6.943,6590,45.362,en,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",1500000,99870886,103,"['Alliance Films', 'IM Global', 'Haunted Movies', 'Stage 6 Films']","A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought."
529203,The Croods: A New Age,2020-11-25,7.5,3702,51.372,en,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",65000000,215905815,95,"['Universal Pictures', 'DreamWorks Animation']","Searching for a safer habitat, the prehistoric Crood family discovers an idyllic, walled-in paradise that meets all of its needs. Unfortunately, they must also learn to live with the Bettermans -- a family that's a couple of steps above the Croods on the evolutionary ladder. As tensions between the new neighbors start to rise, a new threat soon propels both clans on an epic adventure that forces them to embrace their differences, draw strength from one another, and survive together."
383121,Kindergarten Cop 2,2016-06-01,4.9,221,57.378,en,"[{'id': 35, 'name': 'Comedy'}]",0,0,100,"['Imagine Entertainment', 'Universal 1440 Entertainment']","Assigned to recover sensitive stolen data, a gruff FBI agent goes undercover as a kindergarten teacher, but the school's liberal, politically correct environment is more than he bargained for."
530385,Midsommar,2019-07-03,7.16,6769,57.373,en,"[{'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",9000000,48059189,147,"['B-Reel Films', 'Square Peg']","Several friends travel to Sweden to study as anthropologists a summer festival that is held every ninety years in the remote hometown of one of them. What begins as a dream vacation in a place where the sun never sets, gradually turns into a dark nightmare as the mysterious inhabitants invite them to participate in their disturbing festive activities."
2108,The Breakfast Club,1985-02-15,7.747,7794,52.354,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",1000000,51525171,98,"['Universal Pictures', 'A&M Films', 'Channel Productions']","Five high school students from different walks of life endure a Saturday detention under a power-hungry principal. The disparate group includes rebel John, princess Claire, outcast Allison, brainy Brian and Andrew, the jock. Each has a chance to tell his or her story, making the others see them a little differently -- and when the day ends, they question whether school will ever be the same."
267970,Miss Hokusai,2015-05-09,6.7,137,54.856,ja,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",0,0,90,"['Production I.G', 'Studio Fuga', 'The Asahi Shimbun']","A daughter is constantly overshadowed by her famous father, but she is determined to make her own mark in the world."
20982,Naruto Shippuden the Movie,2007-08-04,7.4,831,57.347,ja,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",0,10000000,94,['Pierrot'],"Demons that once almost destroyed the world, are revived by someone. To prevent the world from being destroyed, the demon has to be sealed and the only one who can do it is the shrine maiden Shion from the country of demons, who has two powers; one is sealing demons and the other is predicting the deaths of humans. This time Naruto's mission is to guard Shion, but she predicts Naruto's death. The only way to escape it, is to get away from Shion, which would leave her unguarded, then the demon, whose only goal is to kill Shion will do so, thus meaning the end of the world. Naruto decides to challenge this ""prediction of death."""
479,Shaft,2000-06-15,6.0,1228,41.351,en,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",46000000,107626125,99,"['Paramount', 'Scott Rudin Productions', 'New Deal Productions', 'Shaft Productions', 'Munich Film Partners & Company (MFP) GHS Productions']","New York police detective John Shaft arrests Walter Wade Jr. for a racially motivated slaying. But the only eyewitness disappears, and Wade jumps bail for Switzerland. Two years later Wade returns to face trial, confident his money and influence will get him acquitted -- especially since he's paid a drug kingpin to kill the witness."
609768,Dear David,2023-10-13,4.57,43,57.219,en,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",0,0,94,"['BuzzFeed Studios', 'Rideback']","Shortly after comic artist Adam responds to Internet trolls, he begins experiencing sleep paralysis. As he chronicles increasingly malevolent occurrences in a series of tweets, Adam begins to believe he is being haunted by the ghost of a dead child named David."
1895,Star Wars: Episode III - Revenge of the Sith,2005-05-17,7.425,13326,47.307,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",113000000,850000000,140,['Lucasfilm Ltd.'],The evil Darth Sidious enacts his final plan for unlimited power -- and the heroic Jedi Anakin Skywalker must choose a side.
524,Casino,1995-11-22,8.013,5615,57.199,en,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",50000000,116112375,179,"['Universal Pictures', 'Syalis DA', 'De Fina-Cappa', 'Légende Films']","In early-1970s Las Vegas, Sam ""Ace"" Rothstein gets tapped by his bosses to head the Tangiers Casino. At first, he's a great success in the job, but over the years, problems with his loose-cannon enforcer Nicky Santoro, his ex-hustler wife Ginger, her con-artist ex Lester Diamond and a handful of corrupt politicians put Sam in ever-increasing danger."
872542,Agent Game,2022-04-08,5.1,87,48.709,en,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",0,0,90,"['Taylor & Dodge', 'Project Infinity']","Harris, a CIA interrogator at an Agency black site, finds himself the target of a rendition operation after being scapegoated for an interrogation gone horribly wrong. As the team tasked to bring Harris in begins to question their orders -- and each other --Olsen, a senior intelligence officer, and his subordinate, Visser, raise the stakes. Now, it's up to Harris and some newfound allies to uncover the truth and turn the tables."
4108,The Transporter,2002-10-02,6.7,5146,47.824,en,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",21000000,43900000,92,"['TF1 Films Production', 'EuropaCorp', 'Current Entertainment', 'Canal+']","Former Special Forces officer Frank Martin will deliver anything to anyone for the right price, and his no-questions-asked policy puts him in high demand. But when he realizes his latest cargo is alive, it sets in motion a dangerous chain of events. The bound and gagged Lai is being smuggled to France by a shady American businessman, and Frank works to save her as his own illegal activities are uncovered by a French detective."
269955,Obsessed,2014-05-14,6.9,65,54.775,ko,"[{'id': 18, 'name': 'Drama'}]",0,0,132,"['Next Entertainment World', 'Finecut', 'Iron Pack']","A secret, passionate affair happens in the summer of 1969 between Colonel Jin Pyeong, trapped in a loveless marriage with Soo Jin, and Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin."
12208,Casino Royale,1967-04-13,5.291,702,54.064,en,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",12000000,41744718,131,"['Famous Artists Productions', 'Columbia Pictures']","Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle."
458576,Monster Hunter,2020-12-03,6.593,3204,57.076,en,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",60000000,42145959,104,"['Capcom', 'Constantin Film', 'Impact Pictures', 'Tencent Pictures', 'TOHO']","A portal transports Cpt. Artemis and an elite unit of soldiers to a strange world where powerful monsters rule with deadly ferocity. Faced with relentless danger, the team encounters a mysterious hunter who may be their only hope to find a way home."
545742,One Piece: Episode of Skypiea,2018-08-25,7.046,76,49.597,ja,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",0,0,104,['Toei Animation'],"One day, a giant ship falls onto the Straw Hats from the sky. After a narrow escape, and while they are still in shock, a map to the “Sky Island” is carried to them by the wind. While researching for the way there, they meet another pirate and learn that he is a descendant of an infamous Sky Island explorer who was even depicted in a picture book “Noland The Liar” four centuries ago. However, Noland was possibly not a liar after all and might actually have gone to the Sky Island."
13523,Sex Drive,2008-10-16,6.358,1294,46.557,en,"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",19000000,18755936,109,"['Summit Entertainment', 'Alloy Entertainment', 'Goldcrest']",A high school senior drives cross-country with his best friends to hook up with a babe he met online.
